locator_id,chunk_id,source_id,document_id,clean_document_id,page_start,page_end,anchor,locator_text,qa_status
CHLOC-0223,CH-ACA-A12-DOC-A12-EQUIVALENCY_ROW-0025,A12,DOC-A12,CLN-A12-TABLE-001,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,A12__penyetaraan-kurikulum-2021-2025__v1__2026-07-24.html; Tabel 1; row_sequence 25; No 25,PASS
CHLOC-0224,CH-ACA-A12-DOC-A12-EQUIVALENCY_ROW-0026,A12,DOC-A12,CLN-A12-TABLE-001,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,A12__penyetaraan-kurikulum-2021-2025__v1__2026-07-24.html; Tabel 1; row_sequence 26; No 26,PASS
CHLOC-0225,CH-ACA-A12-DOC-A12-EQUIVALENCY_ROW-0027,A12,DOC-A12,CLN-A12-TABLE-001,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,A12__penyetaraan-kurikulum-2021-2025__v1__2026-07-24.html; Tabel 1; row_sequence 27; No 27,PASS
CHLOC-0226,CH-ACA-A12-DOC-A12-EQUIVALENCY_ROW-0028,A12,DOC-A12,CLN-A12-TABLE-001,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,A12__penyetaraan-kurikulum-2021-2025__v1__2026-07-24.html; Tabel 1; row_sequence 28; No 28,PASS
CHLOC-0227,CH-ACA-A12-DOC-A12-EQUIVALENCY_ROW-0029,A12,DOC-A12,CLN-A12-TABLE-001,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,A12__penyetaraan-kurikulum-2021-2025__v1__2026-07-24.html; Tabel 1; row_sequence 29; No 29,PASS
CHLOC-0228,CH-ACA-A12-DOC-A12-EQUIVALENCY_ROW-0030,A12,DOC-A12,CLN-A12-TABLE-001,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,A12__penyetaraan-kurikulum-2021-2025__v1__2026-07-24.html; Tabel 1; row_sequence 30; No 30,PASS
CHLOC-0229,CH-ACA-A12-DOC-A12-EQUIVALENCY_ROW-0031,A12,DOC-A12,CLN-A12-TABLE-001,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,A12__penyetaraan-kurikulum-2021-2025__v1__2026-07-24.html; Tabel 1; row_sequence 31; No 31,PASS
CHLOC-0230,CH-ACA-A12-DOC-A12-EQUIVALENCY_ROW-0032,A12,DOC-A12,CLN-A12-TABLE-001,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,A12__penyetaraan-kurikulum-2021-2025__v1__2026-07-24.html; Tabel 1; row_sequence 32; No 32,PASS
CHLOC-0231,CH-ACA-A12-DOC-A12-EQUIVALENCY_ROW-0033,A12,DOC-A12,CLN-A12-TABLE-001,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,A12__penyetaraan-kurikulum-2021-2025__v1__2026-07-24.html; Tabel 1; row_sequence 33; No 33,PASS
CHLOC-0232,CH-ACA-A12-DOC-A12-EQUIVALENCY_ROW-0034,A12,DOC-A12,CLN-A12-TABLE-001,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,A12__penyetaraan-kurikulum-2021-2025__v1__2026-07-24.html; Tabel 1; row_sequence 34; No 34,PASS
CHLOC-0233,CH-ACA-A12-DOC-A12-EQUIVALENCY_ROW-0035,A12,DOC-A12,CLN-A12-TABLE-001,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,A12__penyetaraan-kurikulum-2021-2025__v1__2026-07-24.html; Tabel 1; row_sequence 35; No 35,PASS
CHLOC-0234,CH-ACA-A12-DOC-A12-EQUIVALENCY_ROW-0036,A12,DOC-A12,CLN-A12-TABLE-001,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,A12__penyetaraan-kurikulum-2021-2025__v1__2026-07-24.html; Tabel 1; row_sequence 36; No 36,PASS
CHLOC-0235,CH-ACA-A12-DOC-A12-EQUIVALENCY_ROW-0037,A12,DOC-A12,CLN-A12-TABLE-001,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,A12__penyetaraan-kurikulum-2021-2025__v1__2026-07-24.html; Tabel 1; row_sequence 37; No 37,PASS
CHLOC-0236,CH-ACA-A12-DOC-A12-EQUIVALENCY_ROW-0038,A12,DOC-A12,CLN-A12-TABLE-001,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,A12__penyetaraan-kurikulum-2021-2025__v1__2026-07-24.html; Tabel 1; row_sequence 38; No 38,PASS
CHLOC-0237,CH-ACA-A12-DOC-A12-EQUIVALENCY_ROW-0039,A12,DOC-A12,CLN-A12-TABLE-001,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,A12__penyetaraan-kurikulum-2021-2025__v1__2026-07-24.html; Tabel 1; row_sequence 39; No 39,PASS
CHLOC-0238,CH-ACA-A12-DOC-A12-EQUIVALENCY_ROW-0040,A12,DOC-A12,CLN-A12-TABLE-001,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,A12__penyetaraan-kurikulum-2021-2025__v1__2026-07-24.html; Tabel 1; row_sequence 40; No 40,PASS
CHLOC-0239,CH-ACA-A12-DOC-A12-EQUIVALENCY_ROW-0041,A12,DOC-A12,CLN-A12-TABLE-001,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,A12__penyetaraan-kurikulum-2021-2025__v1__2026-07-24.html; Tabel 1; row_sequence 41; No 41,PASS
CHLOC-0240,CH-ACA-A12-DOC-A12-EQUIVALENCY_ROW-0042,A12,DOC-A12,CLN-A12-TABLE-001,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,A12__penyetaraan-kurikulum-2021-2025__v1__2026-07-24.html; Tabel 1; row_sequence 42; No 42,PASS
CHLOC-0241,CH-ACA-A12-DOC-A12-EQUIVALENCY_ROW-0043,A12,DOC-A12,CLN-A12-TABLE-001,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,A12__penyetaraan-kurikulum-2021-2025__v1__2026-07-24.html; Tabel 1; row_sequence 43; No 43,PASS
CHLOC-0242,CH-ACA-A12-DOC-A12-EQUIVALENCY_ROW-0044,A12,DOC-A12,CLN-A12-TABLE-001,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,A12__penyetaraan-kurikulum-2021-2025__v1__2026-07-24.html; Tabel 1; row_sequence 44; No 44,PASS
CHLOC-0243,CH-ACA-A12-DOC-A12-EQUIVALENCY_ROW-0045,A12,DOC-A12,CLN-A12-TABLE-001,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,A12__penyetaraan-kurikulum-2021-2025__v1__2026-07-24.html; Tabel 1; row_sequence 45; No 42,PASS
CHLOC-0244,CH-ACA-A12-DOC-A12-EQUIVALENCY_ROW-0046,A12,DOC-A12,CLN-A12-TABLE-001,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,A12__penyetaraan-kurikulum-2021-2025__v1__2026-07-24.html; Tabel 1; row_sequence 46; No 43,PASS
CHLOC-0245,CH-ACA-A12-DOC-A12-EQUIVALENCY_ROW-0047,A12,DOC-A12,CLN-A12-TABLE-001,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,A12__penyetaraan-kurikulum-2021-2025__v1__2026-07-24.html; Tabel 1; row_sequence 47; No 44,PASS
CHLOC-0246,CH-ACA-A12-DOC-A12-EQUIVALENCY_ROW-0048,A12,DOC-A12,CLN-A12-TABLE-001,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,A12__penyetaraan-kurikulum-2021-2025__v1__2026-07-24.html; Tabel 1; row_sequence 48; No 45,PASS
CHLOC-0247,CH-ACA-A12-DOC-A12-EQUIVALENCY_ROW-0049,A12,DOC-A12,CLN-A12-TABLE-001,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,A12__penyetaraan-kurikulum-2021-2025__v1__2026-07-24.html; Tabel 1; row_sequence 49; No 46,PASS
CHLOC-0248,CH-ACA-A12-DOC-A12-EQUIVALENCY_ROW-0050,A12,DOC-A12,CLN-A12-TABLE-001,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,A12__penyetaraan-kurikulum-2021-2025__v1__2026-07-24.html; Tabel 1; row_sequence 50; No 47,PASS
CHLOC-0249,CH-ACA-A12-DOC-A12-EQUIVALENCY_ROW-0051,A12,DOC-A12,CLN-A12-TABLE-001,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,A12__penyetaraan-kurikulum-2021-2025__v1__2026-07-24.html; Tabel 1; row_sequence 51; No 48,PASS
CHLOC-0250,CH-ACA-A12-DOC-A12-EQUIVALENCY_ROW-0052,A12,DOC-A12,CLN-A12-TABLE-001,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,A12__penyetaraan-kurikulum-2021-2025__v1__2026-07-24.html; Tabel 1; row_sequence 52; No 49,PASS
CHLOC-0251,CH-DYN-A03-DOC-A03-CURRENT_EVENT-0001,A03,DOC-A03,CLN-A03-TABLE-001,1,1,NOT_APPLICABLE,A03__kalender-akademik__2026-2027__export-pdf__2026-07-24.pdf; PDF page 1 image; legend Wisuda,PASS
CHLOC-0252,CH-DYN-A03-DOC-A03-CURRENT_EVENT-0002,A03,DOC-A03,CLN-A03-TABLE-001,1,1,NOT_APPLICABLE,A03__kalender-akademik__2026-2027__export-pdf__2026-07-24.pdf; PDF page 1 image; legend Wisuda,PASS
CHLOC-0253,CH-DYN-A03-DOC-A03-CURRENT_EVENT-0003,A03,DOC-A03,CLN-A03-TABLE-001,1,1,NOT_APPLICABLE,A03__kalender-akademik__2026-2027__export-pdf__2026-07-24.pdf; PDF page 1 image; legend Wisuda,PASS
CHLOC-0254,CH-DYN-A03-DOC-A03-CURRENT_EVENT-0004,A03,DOC-A03,CLN-A03-TABLE-001,1,1,NOT_APPLICABLE,A03__kalender-akademik__2026-2027__export-pdf__2026-07-24.pdf; PDF page 1 image; legend Wisuda,PASS
CHLOC-0255,CH-DYN-A03-DOC-A03-CURRENT_EVENT-0005,A03,DOC-A03,CLN-A03-TABLE-001,1,1,NOT_APPLICABLE,A03__kalender-akademik__2026-2027__export-pdf__2026-07-24.pdf; PDF page 1 image; legend Ujian Semester,PASS
CHLOC-0256,CH-DYN-A03-DOC-A03-CURRENT_EVENT-0006,A03,DOC-A03,CLN-A03-TABLE-001,1,1,NOT_APPLICABLE,A03__kalender-akademik__2026-2027__export-pdf__2026-07-24.pdf; PDF page 1 image; legend Ujian Semester,PASS
CHLOC-0257,CH-DYN-A03-DOC-A03-CURRENT_EVENT-0007,A03,DOC-A03,CLN-A03-TABLE-001,1,1,NOT_APPLICABLE,A03__kalender-akademik__2026-2027__export-pdf__2026-07-24.pdf; PDF page 1 image; legend Ujian Semester,PASS
CHLOC-0258,CH-DYN-A03-DOC-A03-CURRENT_EVENT-0008,A03,DOC-A03,CLN-A03-TABLE-001,1,1,NOT_APPLICABLE,A03__kalender-akademik__2026-2027__export-pdf__2026-07-24.pdf; PDF page 1 image; legend Ujian Semester,PASS
CHLOC-0259,CH-DYN-A03-DOC-A03-CURRENT_EVENT-0009,A03,DOC-A03,CLN-A03-TABLE-001,1,1,NOT_APPLICABLE,A03__kalender-akademik__2026-2027__export-pdf__2026-07-24.pdf; PDF page 1 image; legend Pengisian KRS,PASS
CHLOC-0260,CH-DYN-A03-DOC-A03-CURRENT_EVENT-0010,A03,DOC-A03,CLN-A03-TABLE-001,1,1,NOT_APPLICABLE,A03__kalender-akademik__2026-2027__export-pdf__2026-07-24.pdf; PDF page 1 image; legend Pengisian KRS,PASS
CHLOC-0261,CH-ARC-A04-DOC-A04-ARCHIVE_EVENT-0001,A04,DOC-A04,CLN-ARCHIVE-TABLE-001,1,1,NOT_APPLICABLE,A04 PDF page 1; legend Pengisian KRS,PASS
CHLOC-0262,CH-ARC-A04-DOC-A04-ARCHIVE_EVENT-0002,A04,DOC-A04,CLN-ARCHIVE-TABLE-001,1,1,NOT_APPLICABLE,A04 PDF page 1; legend Pengisian KRS,PASS
CHLOC-0263,CH-ARC-A04-DOC-A04-ARCHIVE_EVENT-0003,A04,DOC-A04,CLN-ARCHIVE-TABLE-001,1,1,NOT_APPLICABLE,A04 PDF page 1; legend Ujian,PASS
CHLOC-0264,CH-ARC-A04-DOC-A04-ARCHIVE_EVENT-0004,A04,DOC-A04,CLN-ARCHIVE-TABLE-001,1,1,NOT_APPLICABLE,A04 PDF page 1; legend Ujian,PASS
CHLOC-0265,CH-ARC-A04-DOC-A04-ARCHIVE_EVENT-0005,A04,DOC-A04,CLN-ARCHIVE-TABLE-001,1,1,NOT_APPLICABLE,A04 PDF page 1; legend Ujian,PASS
CHLOC-0266,CH-ARC-A04-DOC-A04-ARCHIVE_EVENT-0006,A04,DOC-A04,CLN-ARCHIVE-TABLE-001,1,1,NOT_APPLICABLE,A04 PDF page 1; legend Ujian,PASS
CHLOC-0267,CH-ARC-A04-DOC-A04-ARCHIVE_EVENT-0007,A04,DOC-A04,CLN-ARCHIVE-TABLE-001,1,1,NOT_APPLICABLE,A04 PDF page 1; legend Wisuda,PASS
CHLOC-0268,CH-ARC-A04-DOC-A04-ARCHIVE_EVENT-0008,A04,DOC-A04,CLN-ARCHIVE-TABLE-001,1,1,NOT_APPLICABLE,A04 PDF page 1; legend Wisuda,PASS
CHLOC-0269,CH-ARC-A04-DOC-A04-ARCHIVE_EVENT-0009,A04,DOC-A04,CLN-ARCHIVE-TABLE-001,1,1,NOT_APPLICABLE,A04 PDF page 1; legend Wisuda,PASS
CHLOC-0270,CH-ARC-A04-DOC-A04-ARCHIVE_EVENT-0010,A04,DOC-A04,CLN-ARCHIVE-TABLE-001,1,1,NOT_APPLICABLE,A04 PDF page 1; legend Wisuda,PASS
CHLOC-0271,CH-ARC-A05-DOC-A05-ARCHIVE_EVENT-0001,A05,DOC-A05,CLN-ARCHIVE-TABLE-001,1,2,NOT_APPLICABLE,A05 PDF page 1; Remedi item 2,PASS
CHLOC-0272,CH-ARC-A05-DOC-A05-ARCHIVE_EVENT-0002,A05,DOC-A05,CLN-ARCHIVE-TABLE-001,1,2,NOT_APPLICABLE,A05 PDF page 1; Remedi item 3,PASS
CHLOC-0273,CH-ARC-A05-DOC-A05-ARCHIVE_EVENT-0003,A05,DOC-A05,CLN-ARCHIVE-TABLE-001,1,2,NOT_APPLICABLE,A05 PDF page 2; Pengisian KRS item 1,PASS
CHLOC-0274,CH-ARC-A05-DOC-A05-ARCHIVE_EVENT-0004,A05,DOC-A05,CLN-ARCHIVE-TABLE-001,1,2,NOT_APPLICABLE,A05 PDF page 2; Pengisian KRS item 4,PASS
CHLOC-0275,CH-ARC-A05-DOC-A05-ARCHIVE_EVENT-0005,A05,DOC-A05,CLN-ARCHIVE-TABLE-001,1,2,NOT_APPLICABLE,A05 PDF page 2; Jadwal item 1,PASS
CHLOC-0276,CH-ARC-A05-DOC-A05-ARCHIVE_EVENT-0006,A05,DOC-A05,CLN-ARCHIVE-TABLE-001,1,2,NOT_APPLICABLE,A05 PDF page 2; Jadwal item 2,PASS
CHLOC-0277,CH-ARC-A05-DOC-A05-ARCHIVE_EVENT-0007,A05,DOC-A05,CLN-ARCHIVE-TABLE-001,1,2,NOT_APPLICABLE,A05 PDF page 2; Jadwal item 3,PASS
CHLOC-0278,CH-ARC-A05-DOC-A05-ARCHIVE_EVENT-0008,A05,DOC-A05,CLN-ARCHIVE-TABLE-001,1,2,NOT_APPLICABLE,A05 PDF page 2; Ketentuan Lainnya item 1,PASS
CHLOC-0279,CH-ARC-D01-DOC-D01-ARCHIVE_EVENT-0001,D01,DOC-D01,CLN-ARCHIVE-TABLE-001,1,2,NOT_APPLICABLE,D01 PDF page 1; Remidial item 2,PASS
CHLOC-0280,CH-ARC-D01-DOC-D01-ARCHIVE_EVENT-0002,D01,DOC-D01,CLN-ARCHIVE-TABLE-001,1,2,NOT_APPLICABLE,D01 PDF page 1; Remidial item 3,PASS
CHLOC-0281,CH-ARC-D01-DOC-D01-ARCHIVE_EVENT-0003,D01,DOC-D01,CLN-ARCHIVE-TABLE-001,1,2,NOT_APPLICABLE,D01 PDF page 2; Pengisian KRS item 1,PASS
CHLOC-0282,CH-ARC-D01-DOC-D01-ARCHIVE_EVENT-0004,D01,DOC-D01,CLN-ARCHIVE-TABLE-001,1,2,NOT_APPLICABLE,D01 PDF page 2; Pengisian KRS item 4,PASS
CHLOC-0283,CH-ARC-D01-DOC-D01-ARCHIVE_EVENT-0005,D01,DOC-D01,CLN-ARCHIVE-TABLE-001,1,2,NOT_APPLICABLE,D01 PDF page 2; Jadwal item 1,PASS
CHLOC-0284,CH-ARC-D01-DOC-D01-ARCHIVE_EVENT-0006,D01,DOC-D01,CLN-ARCHIVE-TABLE-001,1,2,NOT_APPLICABLE,D01 PDF page 2; Jadwal item 2,PASS
CHLOC-0285,CH-ARC-D01-DOC-D01-ARCHIVE_EVENT-0007,D01,DOC-D01,CLN-ARCHIVE-TABLE-001,1,2,NOT_APPLICABLE,D01 PDF page 2; Ketentuan Lainnya item 1,PASS
CHLOC-0286,CH-ADM-B01-DOC-B01-PROCEDURE-0001,B01,DOC-B01,CLN-ADMIN-TABLE-001,NOT_APPLICABLE,NOT_APPLICABLE,article,B01__surat-dan-formulir__current__snapshot__2026-07-24.html; HTML article; ordered service index,PASS
CHLOC-0287,CH-ADM-B01-DOC-B01-PROCEDURE-0002,B01,DOC-B01,CLN-ADMIN-TABLE-001,NOT_APPLICABLE,NOT_APPLICABLE,article,B01__surat-dan-formulir__current__snapshot__2026-07-24.html; HTML article; ordered service index,PASS
CHLOC-0288,CH-ADM-B01-DOC-B01-PROCEDURE-0003,B01,DOC-B01,CLN-ADMIN-TABLE-001,NOT_APPLICABLE,NOT_APPLICABLE,article,B01__surat-dan-formulir__current__snapshot__2026-07-24.html; HTML article; ordered service index,PASS
CHLOC-0289,CH-SCH-B02-DOC-B02-PROCEDURE-0001,B02,DOC-B02,CLN-ADMIN-TABLE-001,NOT_APPLICABLE,NOT_APPLICABLE,article,B02__pengisian-krs__current__snapshot__2026-07-24.html; HTML article heading Pengisian KRS,PASS
CHLOC-0290,CH-SCH-B02-DOC-B02-PROCEDURE-0002,B02,DOC-B02,CLN-ADMIN-TABLE-001,NOT_APPLICABLE,NOT_APPLICABLE,article,B02__pengisian-krs__current__snapshot__2026-07-24.html; HTML article heading Pengisian KRS,PASS
CHLOC-0291,CH-SCH-B02-DOC-B02-PROCEDURE-0003,B02,DOC-B02,CLN-ADMIN-TABLE-001,NOT_APPLICABLE,NOT_APPLICABLE,article,B02__pengisian-krs__current__snapshot__2026-07-24.html; HTML article heading Pengisian KRS,PASS
CHLOC-0292,CH-ADM-B03-DOC-B03-PROCEDURE-0001,B03,DOC-B03,CLN-ADMIN-TABLE-001,NOT_APPLICABLE,NOT_APPLICABLE,article,B03__permohonan-cuti__current__snapshot__2026-07-25.html; HTML article heading ALUR PERMOHONAN CUTI; D3 dan S1 items 1–6,PASS
CHLOC-0293,CH-ADM-B03-DOC-B03-PROCEDURE-0002,B03,DOC-B03,CLN-ADMIN-TABLE-001,NOT_APPLICABLE,NOT_APPLICABLE,article,B03__permohonan-cuti__current__snapshot__2026-07-25.html; HTML article heading ALUR PERMOHONAN CUTI; D3 dan S1 items 1–6,PASS
CHLOC-0294,CH-ADM-B03-DOC-B03-PROCEDURE-0003,B03,DOC-B03,CLN-ADMIN-TABLE-001,NOT_APPLICABLE,NOT_APPLICABLE,article,B03__permohonan-cuti__current__snapshot__2026-07-25.html; HTML article heading ALUR PERMOHONAN CUTI; D3 dan S1 items 1–6,PASS
CHLOC-0295,CH-ADM-B04-DOC-B04-PROCEDURE-0001,B04,DOC-B04,CLN-ADMIN-TABLE-001,NOT_APPLICABLE,NOT_APPLICABLE,article,B04__prosedur-skak__current__snapshot__2026-07-24.html; HTML article heading PROSEDUR PERMOHONAN SKAK; DESKRIPSI; CATATAN,PASS
CHLOC-0296,CH-ADM-B04-DOC-B04-PROCEDURE-0002,B04,DOC-B04,CLN-ADMIN-TABLE-001,NOT_APPLICABLE,NOT_APPLICABLE,article,B04__prosedur-skak__current__snapshot__2026-07-24.html; HTML article heading PROSEDUR PERMOHONAN SKAK; DESKRIPSI; CATATAN,PASS
CHLOC-0297,CH-ADM-B04-DOC-B04-PROCEDURE-0003,B04,DOC-B04,CLN-ADMIN-TABLE-001,NOT_APPLICABLE,NOT_APPLICABLE,article,B04__prosedur-skak__current__snapshot__2026-07-24.html; HTML article heading PROSEDUR PERMOHONAN SKAK; DESKRIPSI; CATATAN,PASS
CHLOC-0298,CH-ADM-B05-DOC-B05-PROCEDURE-0001,B05,DOC-B05,CLN-ADMIN-TABLE-001,NOT_APPLICABLE,NOT_APPLICABLE,article,B05__legalisir__current__snapshot__2026-07-25.html; HTML article headings LEGALISIR FISIK (OFFLINE) and LEGALISIR ONLINE,PASS
CHLOC-0299,CH-ADM-B05-DOC-B05-PROCEDURE-0002,B05,DOC-B05,CLN-ADMIN-TABLE-001,NOT_APPLICABLE,NOT_APPLICABLE,article,B05__legalisir__current__snapshot__2026-07-25.html; HTML article headings LEGALISIR FISIK (OFFLINE) and LEGALISIR ONLINE,PASS
CHLOC-0300,CH-ADM-B05-DOC-B05-PROCEDURE-0003,B05,DOC-B05,CLN-ADMIN-TABLE-001,NOT_APPLICABLE,NOT_APPLICABLE,article,B05__legalisir__current__snapshot__2026-07-25.html; HTML article headings LEGALISIR FISIK (OFFLINE) and LEGALISIR ONLINE,PASS
CHLOC-0301,CH-ADM-B06-DOC-B06-PROCEDURE-0001,B06,DOC-B06,CLN-ADMIN-TABLE-001,NOT_APPLICABLE,NOT_APPLICABLE,article,B06__ktm__current__snapshot__2026-07-25.html; HTML article heading KTM DIGITAL DAN KTM FISIK,PASS
CHLOC-0302,CH-ADM-B06-DOC-B06-PROCEDURE-0002,B06,DOC-B06,CLN-ADMIN-TABLE-001,NOT_APPLICABLE,NOT_APPLICABLE,article,B06__ktm__current__snapshot__2026-07-25.html; HTML article heading KTM DIGITAL DAN KTM FISIK,PASS
CHLOC-0303,CH-ADM-B06-DOC-B06-PROCEDURE-0003,B06,DOC-B06,CLN-ADMIN-TABLE-001,NOT_APPLICABLE,NOT_APPLICABLE,article,B06__ktm__current__snapshot__2026-07-25.html; HTML article heading KTM DIGITAL DAN KTM FISIK,PASS
CHLOC-0304,CH-ADM-B07-DOC-B07-PROCEDURE-0001,B07,DOC-B07,CLN-ADMIN-TABLE-001,NOT_APPLICABLE,NOT_APPLICABLE,article,B07__perubahan-data-pddikti__current__snapshot__2026-07-24.html; HTML article heading PERUBAHAN DATA MAHASISWA DI PDDIKTI; items 1–6,PASS
CHLOC-0305,CH-ADM-B07-DOC-B07-PROCEDURE-0002,B07,DOC-B07,CLN-ADMIN-TABLE-001,NOT_APPLICABLE,NOT_APPLICABLE,article,B07__perubahan-data-pddikti__current__snapshot__2026-07-24.html; HTML article heading PERUBAHAN DATA MAHASISWA DI PDDIKTI; items 1–6,PASS
CHLOC-0306,CH-ADM-B07-DOC-B07-PROCEDURE-0003,B07,DOC-B07,CLN-ADMIN-TABLE-001,NOT_APPLICABLE,NOT_APPLICABLE,article,B07__perubahan-data-pddikti__current__snapshot__2026-07-24.html; HTML article heading PERUBAHAN DATA MAHASISWA DI PDDIKTI; items 1–6,PASS
CHLOC-0307,CH-CON-A02-DOC-A02-CONFLICT-CONFLICT_CLAIM-0001,A02,DOC-A02-CONFLICT,CLN-A02-CF002-001,29,29,NOT_APPLICABLE,03_conflict/academic/A02__clean__konflik-ipk-cf002__2025-2026.md; PDF physical page 36; printed page 29; section 2.4.5 item 5,PASS
CHLOC-0308,CH-CON-A07-DOC-A07-CONFLICT-CONFLICT_CLAIM-0001,A07,DOC-A07-CONFLICT,CLN-A07-CF002-001,NOT_APPLICABLE,NOT_APPLICABLE,entry-content,03_conflict/academic/A07__clean__konflik-ipk-cf002__2025.md; HTML heading Syarat Akademis; anchor entry-content,PASS
CHLOC-0309,CH-BLK-G02-DOC-G02-BLOCKER_CONTROL-0001,G02,DOC-G02,CLN-G02-BLOCKED-001,NOT_APPLICABLE,NOT_APPLICABLE,page/agenda-perkuliahan,04_blocked/G02__blocked__agenda-ganjil-2026-2027__not-published.md; official-channel evidence checked 2026-07-24T23:49:12+07:00,PASS
CHLOC-0310,CH-CTL-INT01-DOC-INT01-CONTROL_RECORD-0001,INT01,DOC-INT01,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,Inventaris_Sumber_RAG_AMIKOM_V2_Pasca_Scope_Freeze(2).xlsx; 01_Source_Registry; control_id=INT01,PASS
CHLOC-0311,CH-CTL-INT02-DOC-INT02-CONTROL_RECORD-0001,INT02,DOC-INT02,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,Inventaris_Sumber_RAG_AMIKOM_V2_Pasca_Scope_Freeze(2).xlsx; 02_Agent_Source_Mapping; control_id=INT02,PASS
CHLOC-0312,CH-CTL-INT03-DOC-INT03-CONTROL_RECORD-0001,INT03,DOC-INT03,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,Inventaris_Sumber_RAG_AMIKOM_V2_Pasca_Scope_Freeze(2).xlsx; 03_Intent_Mapping; control_id=INT03,PASS
CHLOC-0313,CH-CTL-INT04-DOC-INT04-CONTROL_RECORD-0001,INT04,DOC-INT04,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,Inventaris_Sumber_RAG_AMIKOM_V2_Pasca_Scope_Freeze(2).xlsx; 04_Gap_Registry; control_id=INT04,PASS
CHLOC-0314,CH-CTL-INT05-DOC-INT05-CONTROL_RECORD-0001,INT05,DOC-INT05,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,Inventaris_Sumber_RAG_AMIKOM_V2_Pasca_Scope_Freeze(2).xlsx; 05_Archive_Quarantine_Registry; control_id=INT05,PASS
CHLOC-0315,CH-CTL-INT06-DOC-INT06-CONTROL_RECORD-0001,INT06,DOC-INT06,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,Inventaris_Sumber_RAG_AMIKOM_V2_Pasca_Scope_Freeze(2).xlsx; 06_Conflict_Versioning_Registry; control_id=INT06,PASS
CHLOC-0316,CH-CTL-INT07-DOC-INT07-CONTROL_RECORD-0001,INT07,DOC-INT07,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,Inventaris_Sumber_RAG_AMIKOM_V2_Pasca_Scope_Freeze(2).xlsx; 07_Privacy_Guardrail_Rules; control_id=INT07,PASS
CHLOC-0317,CH-CTL-G01-DOC-G01-CONTROL_RECORD-0001,G01,DOC-G01,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,Inventaris_Sumber_RAG_AMIKOM_V2_Pasca_Scope_Freeze(2).xlsx; Gap Registry G01; control_id=G01,PASS
CHLOC-0318,CH-CTL-CF001-DOC-CF001-CONTROL_RECORD-0001,CF001,DOC-CF001,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,Inventaris_Sumber_RAG_AMIKOM_V2_Pasca_Scope_Freeze(2).xlsx; Conflict Registry CF001; control_id=CF001,PASS
